id,time,score,city,name,gender,content
1035705699,2018-08-16 09:00,4.0,北京,qx344947011,女,还不错啊啊啊
1035705679,2018-08-16 08:59,4.0,唐山,诛月罹shine,女,很不错的一部片子，确实，不同环境下，人会展现出不同的一面，不过看完后感觉黄渤拍的还是有所保留了，人性的善与恶表现得不够彻底。
1035698683,2018-08-16 08:58,5.0,安顺,hdu843106015,女,好看好看好看
1035706478,2018-08-16 08:58,4.5,临沂,VUO280534013,男,很不错的一部电影，但真的不宜过度解读！
1035706470,2018-08-16 08:58,3.0,中山,cherie1128,女,一出野外求生求爱的戏，高潮很少，整部感觉比较平淡
1035705656,2018-08-16 08:58,3.0,深圳,爱你不是35天,女,荒岛求生？有了钱啥都能拍，票房高不说！
1035706460,2018-08-16 08:57,3.0,黔东南,_qqtzm1436517554,女,一般般，反转快，跨越大
1035705642,2018-08-16 08:57,3.0,北京,磐石66666,男,前边的设计还说的过去吧  只是船怎么上的悬崖上边，场景设置不太合理，另外结局说明不是很好，不符合常规逻辑一般，总体只是说还能看说不上很好看。
1035703138,2018-08-16 08:57,4.5,南阳,bxq232207411,女,蛮好看的，这个电影好真实，
1035705620,2018-08-16 08:56,3.5,三河,九如,女,很好故事情节！支持一下宝强
1035703128,2018-08-16 08:56,4.0,无锡,龙绍木,女,仁者见仁智者见智的电影吧，总体来说，还不错啦
1035698652,2018-08-16 08:55,4.5,成都,你就是我的全天下,女,看三个政权的失败，君王制果断不行！这小王有了权势就开始变了，我觉得一开始小王当王有点过了哈，接着老张老马也差不多是同样的历史，刚开始看起来可能是对大家好，但是慢慢的就开始成为昏庸的王了，为了钱、权，都慢慢迷失了！
1035698649,2018-08-16 08:55,5.0,中山,OlI135241830,女,【一出好戏】告诉我们老板与员工的差距就在于：世界末日来临，当你还在考虑个人生存问题时，他已经在布局开创新世界了......
1035705581,2018-08-16 08:54,5.0,枝江,DDE125622710,女,好看，很好，一出好戏
1035701391,2018-08-16 08:53,5.0,台州,WfG834469946,女,好看，真的挺好看的
1035705543,2018-08-16 08:53,4.0,广州,钩子,男,电影非常不错，黄渤的处女作
1035705539,2018-08-16 08:53,4.0,宜昌,Lie966222269,女,人性的弱点表现的很现实
1035705535,2018-08-16 08:53,4.0,兴城,祝英华,男,黄导的片，还可以拍的更好一些
1035649058,2018-08-16 08:52,5.0,北京,太阳花7,男,发人深省，我觉得非常不错的一个电影，有深度
1035705523,2018-08-16 08:52,4.0,呼和浩特,HYX980907,女,揭露人性，也不枉黄渤前期的大力宣传
1035705519,2018-08-16 08:52,5.0,扬中,阿雯的魏软妹,女,很不错  很有逻辑性
1035698627,2018-08-16 08:52,5.0,长春,zgf931007563,女,张总好帅好帅呀
1035706351,2018-08-16 08:52,4.5,梅河口,Bfz620784799,女,好看好看好看
1035698618,2018-08-16 08:52,4.0,崇明区,weC468430983,女,四个人分别成为首领，也反映了现实，资本主义的掌握了牌的发行量
1035705508,2018-08-16 08:51,4.0,宁波,18810271794,女,为ber哥和兴兴哥打call～
1035706333,2018-08-16 08:51,5.0,青岛,zhangshujuan1,女,非常不错，值得一看！
1035705500,2018-08-16 08:51,3.0,安阳,TRVALER,女,打三星吧，我已经二刷了，可能对于处女座导演描述一个很庞大的荒诞电影还有所不足，后来结合网上那篇结局解析还稍微有点儿意思。。。可能电影给一个更通俗易懂的结局更好一些，并且这个电影不太适合正能量结局，会让人很纠结，之前看李安导演的少年派，同样是海难，荒诞，最后的结局可谓恍然大悟。。。一出好戏就有点重头轻尾了
1035705498,2018-08-16 08:51,4.0,台州,看你大爷,男,还可以吧，啊
1035701377,2018-08-16 08:51,4.5,成都,月未坠,女,还可以，支持一下
1035649054,2018-08-16 08:51,3.0,西安,HwL428890901,女,很一般，不好看
1035698608,2018-08-16 08:50,1.5,武汉,xqc427047005,女,不好看，严重怀疑评分怎么来的，从头到尾也不搞笑，一群人在一座岛无聊至极
1035649053,2018-08-16 08:50,5.0,威海,张过过123,女,不错，，，，，，
1035705319,2018-08-16 08:50,5.0,石家庄,vgx362398611,女,还行我觉得，披露了灾后一切归零的人性，但是人性恶的一面没有完全展现出来！
1035706291,2018-08-16 08:49,5.0,威海,热情会退v,女,mm。
1035706287,2018-08-16 08:49,5.0,无锡,HAK587022366,女,挺深刻的一部电影
1035703067,2018-08-16 08:48,4.5,青岛,传奇2228,女,值得一看！推荐！
1035706273,2018-08-16 08:48,5.0,宿州,执事LL,女,世界颠倒，人性会变
1035705443,2018-08-16 08:48,2.5,成都,sPz981723939,女,还阔以还阔以
1035705441,2018-08-16 08:47,4.0,太仓,易秋,男,把人性写的很生动
1035701351,2018-08-16 08:47,5.0,威海,猫爷Vampire,女,很有深度的影片，黄渤的很多片子笑点一般，不多，而且一遍的感悟也不多，得再看，再悟。
1035706254,2018-08-16 08:47,4.0,重庆,莱昂like,男,还可以，就是结局的大转弯现实中应该是不会出现的。
1035705434,2018-08-16 08:47,5.0,平度,QJg278095645,女,还可以挺励志
1035706246,2018-08-16 08:46,5.0,临沂,fBR969599402,女,真的挺不错，张艺兴在向演员发展
1035705396,2018-08-16 08:45,5.0,阜新,莲慧,男,好好看啊！！！
1035701329,2018-08-16 08:44,4.0,渑池,qzuser,男,还可以吧 期待是挺大的  但是感觉一部影片全程没有演出来什么
1035698546,2018-08-16 08:44,5.0,重庆,jdf733556143,女,牛牛牛牛牛牛牛牛牛牛牛好看，还有点感动！！谢谢渤哥！！
1035698540,2018-08-16 08:44,1.5,青阳县,镇宇大侠,男,不喜欢感觉很垃圾
1035706184,2018-08-16 08:43,5.0,芜湖,森海2,男,不错的电影。
1033977778,2018-08-16 08:43,5.0,淄博,小啊小九九,女,看完电影后，我观看后想起中国历史三个阶段，从暴力到有秩序到科技。但是都暴露出人类贪婪的本性！一出好戏，从人性中得到升华！
1035706176,2018-08-16 08:42,5.0,常州,Dkt953285356,女,一出好戏，一部良心之作，感谢黄渤成就了张艺兴！张艺兴的演技真的提高了不少，扔扑克牌那段真的好帅，圈粉了哈哈哈！张艺兴要努力努力再努力，支持张艺兴，支持黄渤，支持一出好戏！！！！
1035705342,2018-08-16 08:42,2.5,重庆,LCV987712512,女,一点都不好笑，还说是喜剧片
1035695998,2018-08-16 08:41,4.5,保定,静默花开,男,给人印象很深刻
1035706162,2018-08-16 08:41,5.0,合肥,ahhmh,女,10分，完美。
1035706160,2018-08-16 08:41,5.0,东莞,妳a！,女,挺好看的，特搞笑
1035698522,2018-08-16 08:41,5.0,迁安,a灬雨过天晴,男,完美，背后含义蕴含的挺好
1035705328,2018-08-16 08:41,5.0,青岛,丁琳力999,女,情节很棒。人物性格刻画细腻
1035705327,2018-08-16 08:41,5.0,南阳,yi温柔只给意中人,女,挺好的！不错
1033789416,2018-08-16 08:40,4.0,宁波,AHE457199384,女,人性剖析较为透彻！ 总体来说，不错的片子。 但舒淇在里面我咋觉得格格不入，那说话腔调听着很难受，真的。看来黄渤导演对上市公司老总的格局跟境界了解不深，肤浅了。
1035695973,2018-08-16 08:39,4.0,临潼,wbZ449076028,女,看完心里听不是滋味的。人心难测
1035706124,2018-08-16 08:39,5.0,深圳,robinyys,男,没看，但是勃哥的电影，满分
1035705281,2018-08-16 08:38,5.0,成都,yeI960132930,女,值得让人反思任性的一部电影，有逃离，有面对，有追逐，有放弃，有信任，有逆转，有选择，有坚持，当然，还有不让人感到沉重的诙谐。
1035706094,2018-08-16 08:37,5.0,临沂,忘4141,女,还行…。。。
1035706077,2018-08-16 08:37,4.0,江阴,冰淇淋1998,男,就在一座岛上，没啥意思，胡闹！
1035698487,2018-08-16 08:36,4.5,昆山,vFN900969754,男,感觉名字叫个绝地求生更好！一出好戏太有戏感了
1035706068,2018-08-16 08:36,4.5,武汉,子平986,女,三水哥哥做导演的首作品，十分现实，尤其小绵羊张艺兴，在电影最后45分钟开始，演技炸裂，打call😁
1035706066,2018-08-16 08:36,4.0,长沙,BDq153465255,女,还行，没有主线，拍的有点乱，一个小时可以讲完的故事硬生生的拍了俩小时，像在看电视剧，有些情节不符合实际，总体来说还是不错的
1035706065,2018-08-16 08:36,4.0,上海,潇潇SH,男,还不错，人生就像一出戏
1035616504,2018-08-16 08:35,4.0,重庆,by蘖臻,女,强推的电影，就不会有那种预知剧情的感觉，一出好戏这个名字也很有深意，主演爆炸，张艺兴黑化意外的挺好
1035706048,2018-08-16 08:35,4.0,重庆,liang63697,女,电影给我的感觉很一般！！！
1035616502,2018-08-16 08:34,2.0,广元,熊熊有责哦,女,很一般的电影，首映当天去看的，没有预想的那么好，很一般
1035706034,2018-08-16 08:34,5.0,西宁,从康飞,男,一出好戏，不同的人看到不同的风景
1035705215,2018-08-16 08:34,5.0,如皋,Qyd958200985,女,"有深度，很细腻
渤哥的处女作力挺"
1035705208,2018-08-16 08:34,5.0,南京,aUW811755082,女,很不错的人性表达
1035701250,2018-08-16 08:34,5.0,昌乐,Zms767236176,男,一出人性的好戏。其中的每个人都是我们现实的缩影，当我们极力的隐藏自己的时候，当我们站在上帝视角去审视着这一群现实中的自己时，人性的伪装荡然无存。的确，在生存面前我们会抛弃一切，也没有什么会超越生命的价值，但是最后人性最深处的善良也同样让“人之所以为人”得到了进一步的诠释。当我们彼此深知，请在保护好自己的同时也保护好他人。
1035706023,2018-08-16 08:34,5.0,天津,bWg498441297,女,支持黄渤，支持艺兴
1035705182,2018-08-16 08:32,4.0,呼和浩特,李jan,女,只能说还可以 但是依然喜欢黄渤
1035705175,2018-08-16 08:32,4.0,包头,wXd426233423,女,对张艺兴的演技表示赞赏，有很大进步，遗憾错过了彩蛋
1035698447,2018-08-16 08:31,4.5,厦门,Bruce86803,男,前面有点絮叨 后面渐入佳境 感觉看了人类进化的不同阶段 非常好。
1035705162,2018-08-16 08:31,3.5,惠州,走在街上的猫,男,不是搞笑电影，主要讲述人性
1035704978,2018-08-16 08:31,5.0,商丘,lmw923928688,女,非常好看，大赞
1035704977,2018-08-16 08:31,3.0,民权,陌上花开amm,女,还行吧还行吧
1035704970,2018-08-16 08:30,4.0,大连,荷西471,女,"挺好看的 真的
从影院出来仿佛大梦一场的感觉"
1035698431,2018-08-16 08:30,5.0,上海,Ray0629,男,好看。支持黄渤
1035704956,2018-08-16 08:30,4.0,连云港,吹起往事的风,男,还不错，呵呵呵呵
1035705132,2018-08-16 08:29,5.0,重庆,qw900916,女,坚守底线，坚持自我，就是人生赢家
1035704946,2018-08-16 08:29,4.0,岳阳,DeS13762096788,女,不这么好看，，，
1035704930,2018-08-16 08:28,5.0,芜湖,atz296616776,男,不知道是不是抄袭，论影片给到的，可以说很棒！题材光怪陆离，但充满现实人性揭露。
1035705097,2018-08-16 08:28,4.5,北京,rcoc,男,有点长，其他还好
1035698419,2018-08-16 08:28,5.0,宿迁,vTA602419809,女,就是人性的本能
1035704918,2018-08-16 08:27,4.0,上海,Hif968497325,女,电影很好看！
1035695888,2018-08-16 08:27,4.0,南京,eNj447010215,女,剧情挺新颖，就是社会主义包袱有点重
1035695887,2018-08-16 08:27,4.0,景德镇,小羊0808,女,昨天八点场基本满场，张艺兴有惊喜，电影整体平淡，鸡汤多了点
1035698417,2018-08-16 08:27,4.0,重庆,fershfersh,女,还可以吧，没得期望值高。
1035698415,2018-08-16 08:27,5.0,都江堰,uRv454855583,女,很好看搞笑的很
1035701202,2018-08-16 08:26,5.0,巴彦淖尔,hMx698410168,女,还不错，，，
1035705069,2018-08-16 08:26,5.0,永康,哈尼哈尼8,女,打十分完全是冲着黄渤的
1035704886,2018-08-16 08:26,5.0,汕头,OJD844131601,女,很好看，不错哦。
1035701197,2018-08-16 08:26,1.5,烟台,冰舞919,男,很失望，全程没有笑过
1035705039,2018-08-16 08:24,3.0,上海,CXZ396796191,女,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
1035704848,2018-08-16 08:24,0.5,北京,Wrh268776296,女,超级烂片，看也是浪费时间
1035705035,2018-08-16 08:24,5.0,长治,她说久爱i626,男,好。。。。。。
1035705022,2018-08-16 08:23,3.5,唐山,英雄88888,男,有些失望，美剧的本子，国产的水平
1035698384,2018-08-16 08:23,4.0,济南,海花486,女,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
1035698370,2018-08-16 08:22,5.0,邯郸,MbM480720747,男,电影不错，拍出来人的本性，棒棒的
1035616493,2018-08-16 08:21,2.0,绍兴,dyb1215,女,我只想看个喜剧而已
1035702983,2018-08-16 08:21,5.0,慈溪,BWk361898068,女,很好看，当听到阿信的歌的时候很激动
1035702972,2018-08-16 08:21,2.0,唐山,liuxiaodong85,女,个人的感觉吧，实在没觉得好看。
1035704763,2018-08-16 08:19,4.5,昆明,十玖载,男,“喜提黄导”，未来无限可期。
1035702933,2018-08-16 08:19,5.0,青岛,大姨妈其实不疼,女,好看好看好看好看
1035702927,2018-08-16 08:19,5.0,青岛,Mr.w2862,女,反映了人性啊
1035702905,2018-08-16 08:17,4.5,威海,幽谷百合2498,女,不错哦😊 。。。。。。
1035702901,2018-08-16 08:17,4.5,常州,和谐奋斗小青年,男,以外的不错，说不出来的好，黄渤这次很棒！
1035702893,2018-08-16 08:17,5.0,上海,阳光女孩601,女,一直很喜欢黄勃，始于演技，终于人品！为这么好看有深度的电影点赞！貌似明白了为什么这么好的作品，目前还没有上九点几分的评分，因为体裁直接反应了人性，太讽刺，太直白！里面以王迅为代表的马屁精墙头草，颇具领导力却智力不足的宝强，看似冷静的张总内心却波澜万千，自以为是专家的史教授，在面对现实生存的问题还是基本选择苟且，中了六千万的黄渤，从最开始满脑子的六千万，到后来兑期过后的面对现实，追求爱情，还有小兴为代表的小绵羊🐑乖弟弟，在面对金钱考验时完全反转的人格……这些人物原形，现实生活都完全存在！在苦难面前，人性暴露无遗！希望每个人依然能内心善良！影片最后告诉大家不要妄想天下掉馅饼！努力吧！
1035695814,2018-08-16 08:16,4.0,丰城,墨、染,男,电影确实不错，但是我个人去电影院看电影倾向于放松大脑，这部有点烧脑
1035704704,2018-08-16 08:16,4.5,郑州,訾鸿熙,女,很不错，，。。你一个一个人在家无聊死啦死啦地
1035704689,2018-08-16 08:15,4.0,菏泽,LLh704698105,女,还行吧，演技都不错！
1035704680,2018-08-16 08:15,5.0,天津,灿烂的微笑6543,女,看的很压抑的感觉
1035695791,2018-08-16 08:14,3.5,泾县,XlD431205919,女,还行吧！！！
1035702851,2018-08-16 08:14,3.5,深圳,童一明,女,一般般吧。。。
1035704667,2018-08-16 08:14,4.5,昆明,🔫 Cathy,女,处女作不错 成效很好
1035702840,2018-08-16 08:13,1.0,梅州,Lhi955075650,女,这电影简直是烂透了，剧情苍白，台词肤浅，笑点幼稚，拍这电影是迎合精神文明低下的人看的吗，这样的电影简直严重影响大陆电影行业发展，智商弟的人才欣赏得来
1035704654,2018-08-16 08:12,2.5,西宁,CRISIDI,女,不知所云。。
1035704648,2018-08-16 08:12,5.0,西宁,kVi453663449,女,演出了最现实的社会和真实的人性，很好的一部电影
1035702822,2018-08-16 08:12,5.0,上海,索伊米亚古城,男,是个内涵片，有点蛋炒饭的感觉！
1035704637,2018-08-16 08:12,4.5,北京,王三岁0204,女,每个演员都发挥了极致，非常佩服于和伟的演技，拍摄很辛苦，但到最后感觉想要表达的太多，可能自己智商不够，没看出来主要旨意。最后有点蒙蒙的感觉，但肯定的是，演技没谁了
1035702800,2018-08-16 08:11,1.0,重庆,我的淘201388,男,"可不可以不玩彩蛋？
有人留下，有人走的，你以为每个看电影的都包场呀？
一部可以分的电影"
1035698286,2018-08-16 08:10,4.0,南通,elephant626,男,看似喜剧，观影时却一直在思考，在面临生存挑战时人性的本能，现实生活中谁是其中的我们，我们又是其中的谁呢？
1035702776,2018-08-16 08:09,2.0,昆山,猜火车,男,为什么这么不好看，黄渤..........好好的当个演员好不好
1035695747,2018-08-16 08:09,5.0,成都,lostinxl,女,可以看看哈哈哈
1035704586,2018-08-16 08:08,5.0,克拉玛依,愤怒的金鱼gem,男,好看好看好看
1035704579,2018-08-16 08:08,4.0,兴化,sTz230437718,女,小绵羊演技在线的喜欢😏
1035704577,2018-08-16 08:08,5.0,射洪,愛汪,女,值得一看!!
1035701070,2018-08-16 08:08,3.5,长春,kTy257492851,女,期待太高了，失望
1035704573,2018-08-16 08:08,5.0,常熟,Man。1,女,很不错的作品，看到了所有人的另一面。
1035702748,2018-08-16 08:06,3.5,天津,Sgs665915740,女,黄渤首次执导看得出非常用心主题很大，商业运作有点不足
1035698261,2018-08-16 08:06,3.5,遵义,X锡99,女,说实话，可能是我的水平太低真没怎么看得懂，看得很累~
1035704520,2018-08-16 08:04,4.5,北京,pCD700361659,女,一出好戏!黄渤有想法。
1035695718,2018-08-16 08:04,5.0,新余,你是你8530,女,感受到了包场的感觉，也想好了方向
1035702720,2018-08-16 08:04,5.0,商丘,z誓言、承诺,男,还可以也没什么很特别
1035649010,2018-08-16 08:04,5.0,西安,Stannnnnnn,男,年度最佳，最佳剧情，最佳枸杞，最佳搞笑。
1035695714,2018-08-16 08:03,4.0,青岛,云南昆明两划,男,电影不错，影院不行。
1035704506,2018-08-16 08:03,5.0,耒阳,Ldz495,男,黄渤只是个精神病其他都是他幻想出来的喷雾他的情感
1035702707,2018-08-16 08:03,4.5,成都,星星,女,不错，就是结尾有点没看明白
1035702706,2018-08-16 08:03,4.5,铁岭,lovely范,女,挺好看的啊。冲着黄渤张艺兴来看的。
1035701037,2018-08-16 08:02,4.0,建水县,lpG165991882,女,最强大的是人、最弱小的也是人
1035695707,2018-08-16 08:02,5.0,成都,想遇见太阳的月亮,女,没有想象中的好看，有些无厘头，张艺兴的演技越来越好了
1035695706,2018-08-16 08:02,3.5,哈尔滨,富士山下！！,女,感觉好深奥，
1035704499,2018-08-16 08:02,3.5,成都,Abj705854628,女,想用喜剧形式表现出一些颇有深度的内涵，有些不伦不类。舍弃了其他电影选择的，不值得。
1035701036,2018-08-16 08:02,3.0,义乌,wUP15267343536,男,没看懂。结局怎么样都不知道。一笔带过太简单。
1035704497,2018-08-16 08:02,5.0,海口,Q...Y...Sea,男,"黄渤这电影很好的揭示了人性，人就是人，有好的一面也有坏的一面，他们为了自己的利益，和整个人类进化史是多么相似，一开始王宝强的暴君，然后是张总的秩序社会，最后是黄渤的希望，这是一部很好电影，当然也让我们反思,如果是我们，那会怎么样"
1035698240,2018-08-16 08:02,5.0,沈阳,Mirror.郭明鑫,男,和对象一起看的。电影包袱挺多的也反应了当今社会的现状
1035702695,2018-08-16 08:02,4.5,兴宁,Iwo808083429,女,在灾难面前，人的现实很完整的体现了出来
1035698231,2018-08-16 08:01,4.0,湖州,sVf524198312,女,黄渤，宝强还说啥
1035704478,2018-08-16 08:01,4.0,宜宾,iRu265015258,女,笑点不多，人性的东西有点过于沉重，影片处理的不是很好，可以和《药神》学下。
1035704471,2018-08-16 08:00,5.0,安庆,Angla,女,还不错，虽然没看完就走了，
1035704470,2018-08-16 08:00,5.0,泗阳,UDS234610869,女,好看😃😃😃😃😃
1035698220,2018-08-16 08:00,4.5,如皋,evildoer274,女,真的比较震惊，特别是最后张艺兴黑化的时候，
1035695682,2018-08-16 07:59,5.0,深圳,YOH337845504,女,不错😄，很好看
1035702649,2018-08-16 07:58,3.5,上海,牙泽猴,男,支持老乡的电影，作为处女作不错，感觉可以更深刻。
1035695662,2018-08-16 07:56,5.0,南京,UTc938593232,女,还行吧 冲着演员去的
1035702590,2018-08-16 07:53,5.0,哈尔滨,是楠楠不是男,女,很好 值得一看 人性的真实写照
1035639088,2018-08-16 07:53,3.0,连云港,微辣不吃葱不吃蒜,女,"剧情太拖拉 
有些地方太牵强
看到还剩半小时的时候已经打了两个盹
距离上一次看电影睡觉是看的黑猫警长
本身对这个剧情没兴趣
但是觉得黄渤老师导的
必须捧个场去看的
但是真的有点失望
用我老公的那句话来说
可能是黄渤老师想表达一些东西
而这个东西是我们没看懂的一部分
用我的话来说就是
可能我脑容量不够理解吧
如果其他人拍的我早就发圈吐槽了
但是黄渤老师的 no 不行
最后我想说
黄渤老师 对不住 
我实在看不下去了 提前半小时出场了
实在看不下去"
1035704379,2018-08-16 07:53,4.5,启东,BcO210545562,女,比较有深度的电影
1035702562,2018-08-16 07:51,2.5,即墨,拿嘎,女,感觉一般啊。
1035695627,2018-08-16 07:50,5.0,磁县,汤姆人,女,我觉得挺好，展现了人性
1035695626,2018-08-16 07:50,5.0,大连,BHx158658596,女,"这部电影蕴含丰富哲理，每位演员都表演的非常好，赞\(≧▽≦)/
"
1035695619,2018-08-16 07:48,4.5,商丘,oop259275871,女,电影挺好看的，喜欢开头的海洋😋
1035698159,2018-08-16 07:48,5.0,扬州,tPm457398829,女,笑中带泪，能引发人累反思和共鸣，在这个物欲横流的社会如何自处，如何与他人相处，值得深究
1035702514,2018-08-16 07:48,5.0,湘西,小笛子有个环球梦,男,很有感触哦。
1035698152,2018-08-16 07:47,5.0,兴化,怹486,女,很不错的电影 把人性的贪婪自私暴露的一览无余  值得一看
1035698148,2018-08-16 07:46,4.0,武汉,KtI383236334,女,怎么现在都要打字才能评论？有时候只能看感觉，说不出其他的。这就是我要说的
1035616463,2018-08-16 07:45,5.0,长春,当红小磊哥,男,非常好看，黄渤导演还是有点想法的。
1035695599,2018-08-16 07:43,4.0,大庆,BRw824059316,女,让人有二刷的冲动
1035702475,2018-08-16 07:42,3.5,广州,邹凯655,男,整个内容还是挺紧凑，比较感人，提现人性的弱点
1035639077,2018-08-16 07:40,5.0,文登,那些年少0,女,很好看张艺兴扔扑克牌那里太帅了
1035704266,2018-08-16 07:39,5.0,齐齐哈尔,樱落小丑,女,这是一部下饭的电影 看完直接去吃烤鱼了
1035704262,2018-08-16 07:39,4.0,天津,大梅梅,女,比较好看，表达各个阶层人物心里变化
1035702438,2018-08-16 07:38,5.0,赣榆,lyg_Venus,女,总体觉得不错
1035704253,2018-08-16 07:38,5.0,乳山,uQo879976610,女,不错挺好的👌👌
1035698108,2018-08-16 07:38,5.0,北京,rYd570185340,女,还好吧、看的人乱糟糟的
1035695572,2018-08-16 07:37,3.5,昆明,书架上的猫,男,"有笑点有燃点有泪点的一部电影，挺好的。电影构建了一种乌托邦一样的世界，讲述一个公司的人被困荒岛四个多月的故事。先是大家被困时的表现和反应，然后围绕三波人形成了集团：由王宝强操本行带领的“训猴”一样的野蛮人集体、由于何伟带领的，像创建公司一样带着贸易交易的集体；最后就是黄渤出来，一种带着类似宗教文化一样的，带着快乐精神世界的集体。第一波只为了生存、第二波类似于帝国，有贸易有奴隶制、第三波黄渤类似活耶稣，给人们快乐和希望。虽然我也很在意开头的彩票，不过正是彩票的无法兑换才彻底成立了与世隔绝的现状，乌托邦正式构成！
都说演而优则导，结果导出来的一般都是烂片，但是观众这次担心多虑了，黄渤没有让人失望。"
1035702428,2018-08-16 07:37,4.5,青岛,巴格达胥,男,《一出好戏》有些段落真是让人笑不出啊…黄渤nb，期待四小时的导演剪辑版。
1035692913,2018-08-16 07:36,5.0,合肥,zj454494118,女,好看非常好看确实不错
1035702396,2018-08-16 07:35,3.5,台州,dan丹2016,女,一出好戏，很真实、感人......
1035704211,2018-08-16 07:35,4.5,利川,土司城530,男,一则复杂的寓言故事。
1035704209,2018-08-16 07:35,4.0,太原,雕琢gh,女,人生面面关，生存和被生存的较量。
1035616459,2018-08-16 07:34,5.0,西安,雨狆厛嗨,男,以前认为黄渤是个很有才的演员，现在认为他是一个很有才的导演。
1035692895,2018-08-16 07:33,5.0,牟平,JKq656614032,女,特别好看，，，
1035692894,2018-08-16 07:33,5.0,绥化,FHi640764965,女,还行吧，只能说一般般
1035698075,2018-08-16 07:32,4.5,武汉,胡锐麟,男,节奏稍有欠缺，导演野心很大，是个内容很丰富，很有内涵的故事，小绵羊让我惊喜
1035695551,2018-08-16 07:31,2.0,丹阳,PGH11143366,男,一般般，看的要睡觉
1035702344,2018-08-16 07:31,4.0,长乐,pUM574857994,女,感觉羊羊演技爆表了
1035698071,2018-08-16 07:31,5.0,太原,皓月当空5107,男,真心不错，良心
1035695542,2018-08-16 07:30,5.0,海城,大花来网购,女,很赞，鲁滨逊漂流记~
1035702326,2018-08-16 07:30,5.0,开封,仃泠,女,好看，完美，喜欢
1035702324,2018-08-16 07:29,4.5,重庆,完美,女,很真实，很好看，有搞笑部分
1035704146,2018-08-16 07:29,3.5,延边,fsy827,女,定义了人性中善恶、遇险只有团结一致找到共识才能共赢！不要因为意外的惊喜而左右一切迷失自我吧！
1035704135,2018-08-16 07:28,3.5,巢湖,ffs174891021,男,值得一看！！
1035704133,2018-08-16 07:28,2.5,上海,坚强的小强291,男,算是挺好看的，笑点挺多，故事结构还挺新颖。只是演的有点过，故事情节发展一个包袱就算顺利进入，且不管合不合理。把二十一世纪的人类演的没有一点抗压能力，实属太过了。
1035695537,2018-08-16 07:28,3.0,北京,liuwf166,女,大道理谁都懂，看了不轻松
1035702307,2018-08-16 07:27,5.0,长春,永远的骑士精神,男,黄渤导演的第一部电影必须支持……
1035695532,2018-08-16 07:27,3.0,合肥,Dota0168,男,太闹腾，吵得脑仁疼！看完出来困的要死！最后笑的那段慎得慌！
1035695531,2018-08-16 07:26,4.5,烟台,xoL638387912,女,值得一看，里面人性的东西很多，值得深思
1035695526,2018-08-16 07:25,5.0,天津,LWR142841824,男,影片拍的挺有深度的，推荐！
1035704102,2018-08-16 07:25,3.5,岳阳,zhaofei19831114,男,我儿子和我看完觉得不好看，我儿子说还是药神好看多了。
1035692858,2018-08-16 07:24,4.0,上海,pRR738117663,女,对人性的考验
1034819437,2018-08-16 07:22,5.0,郑州,fjC603440259,女,没有让我失望 我觉得吧 评差评的人 看你的动画片去吧
1035702260,2018-08-16 07:22,5.0,郑州,CXK8303,女,好戏，值得观看
1035611567,2018-08-16 07:22,5.0,郑州,usG272742382,女,最好的良心电影，这个垃圾社会还一把火给烧了。
1035695507,2018-08-16 07:21,0.5,任丘,GGo691866433,女,垃圾，垃圾，垃圾，建议大家都不要够买！
1033639662,2018-08-16 07:19,5.0,太仓,✨sky✨💋,女,好看 最喜欢黄渤 
1035692837,2018-08-16 07:19,5.0,绍兴,yHF956854943,女,情节感人，笑点实足
1035702225,2018-08-16 07:18,5.0,昆明,aaaxhangxing,男,诠释人的心态变化，和面对利益的抉择
1035517901,2018-08-16 07:18,5.0,江都,fJH621426771,男,所有人身上都是戏 哭着笑 笑着哭，黄渤就是厉害！
1035698003,2018-08-16 07:14,2.5,雅安,love.story...,女,感觉没能拍出高度
1035700965,2018-08-16 07:09,5.0,龙游,QsH182750161,女,很有现实意义，窥见人生。
1035695467,2018-08-16 07:09,4.0,吉安,pRE263334528,女,感觉一般般吧
1035700952,2018-08-16 07:08,4.5,青岛,琪琪吖785,女,一出好戏爱你❤
1035702142,2018-08-16 07:07,5.0,哈尔滨,Vut424543802,女,剧情完美 值得看
1035695458,2018-08-16 07:06,5.0,武汉,oli...,女,对影院环境特别满意，电影还可以，支持黄渤!
1035702131,2018-08-16 07:06,5.0,武汉,心有林夕740,男,还可以啊，看过了
1035702128,2018-08-16 07:05,5.0,江门,CUv739760811,女,非常不错的一部电影。
1035700926,2018-08-16 07:05,5.0,南宁,周大支,女,非常好看，值得，不亏黄渤
1035702121,2018-08-16 07:04,5.0,北京,LaC839009310,女,兴！！！！！
1035702115,2018-08-16 07:03,5.0,肥城,新闻1223,女,我知道我今天笑了
1035702114,2018-08-16 07:03,5.0,南京,anney1201,女,好看好看好看，支持黄渤支持艺兴
1035691965,2018-08-16 07:02,5.0,遵义,YJJ杨清,女,"太好看了，渤哥的演技没得说，小绵羊演技大提升啊
剧情也紧凑，也很搞笑，同时述说了人性，极力推荐大家去看"
1035702091,2018-08-16 07:01,3.0,天津,_qqvkx1378872229,女,说实话真的不咋地，都没看完我们就走了，
